location_name,sex_name,age_name,cause_name,val
Virginia,Female,45 to 49,Major depressive disorder,5010.4361
Virginia,Male,50 to 54,Major depressive disorder,2360.5788
Virginia,Male,80 plus,Major depressive disorder,1594.419972
Virginia,Female,50 to 54,Major depressive disorder,4487.9779
Virginia,Female,55 to 59,Major depressive disorder,3957.6619
Virginia,Male,60 to 64,Major depressive disorder,1735.878
Virginia,Female,60 to 64,Major depressive disorder,3416.1253
Virginia,Male,65 to 69,Major depressive disorder,1574.0508
Virginia,Female,65 to 69,Major depressive disorder,2867.5562
Virginia,Male,70 to 74,Major depressive disorder,1418.269
Virginia,Female,70 to 74,Major depressive disorder,2318.9451
Virginia,Male,75 to 79,Major depressive disorder,1263.18374
Virginia,Male,55 to 59,Major depressive disorder,2015.1123
Washington,Male,25 to 29,Depressive disorders,4881.35
Washington,Female,20 to 24,Depressive disorders,8797.595
Washington,Male,20 to 24,Depressive disorders,5032.53
Washington,Female,15 to 19,Depressive disorders,8694.825
Washington,Male,15 to 19,Depressive disorders,3926.15
Washington,Female,25 to 29,Depressive disorders,8222.255
Washington,Male,30 to 34,Depressive disorders,4850.84
Washington,Male,35 to 39,Depressive disorders,5241.17
Washington,Female,80 to 84,Major depressive disorder,1784.7952
Washington,Male,80 to 84,Major depressive disorder,1403.98147
Washington,Female,80 plus,Major depressive disorder,2327.96282
Washington,Male,80 plus,Major depressive disorder,1719.785668
Washington,Female,75 to 79,Major depressive disorder,1884.7752
Washington,Male,75 to 79,Major depressive disorder,1332.65118
Washington,Female,70 to 74,Major depressive disorder,2436.2872
Washington,Male,70 to 74,Major depressive disorder,1505.7758
Washington,Female,65 to 69,Major depressive disorder,2988.8758
Washington,Male,65 to 69,Major depressive disorder,1680.0954
Washington,Female,60 to 64,Major depressive disorder,3548.3975
Washington,Male,60 to 64,Major depressive disorder,1862.4046
Washington,Female,55 to 59,Major depressive disorder,4214.5959
Washington,Male,55 to 59,Major depressive disorder,2194.2271
Washington,Female,50 to 54,Major depressive disorder,4931.165
Washington,Male,50 to 54,Major depressive disorder,2610.2819
Washington,Female,70 to 74,Depressive disorders,5002.04
Washington,Male,70 to 74,Depressive disorders,3249.875
Washington,Female,65 to 69,Depressive disorders,5746.755
Washington,Male,65 to 69,Depressive disorders,3453.18
Washington,Female,60 to 64,Depressive disorders,6467.31
Washington,Male,60 to 64,Depressive disorders,3677.185
Washington,Female,55 to 59,Depressive disorders,7272.255
Washington,Male,55 to 59,Depressive disorders,4069.565
Washington,Female,50 to 54,Depressive disorders,8087.405
Washington,Male,50 to 54,Depressive disorders,4543.875
Washington,Female,45 to 49,Depressive disorders,8869.69
Washington,Male,45 to 49,Depressive disorders,4989.28
Washington,Female,40 to 44,Depressive disorders,9463.915
Washington,Male,40 to 44,Depressive disorders,5361.83
Washington,Female,35 to 39,Depressive disorders,9069.155
Washington,Male,75 to 79,Depressive disorders,3041.335
Washington,Female,75 to 79,Depressive disorders,4249.095
Washington,Male,80 plus,Depressive disorders,3355.817786
Washington,Female,80 plus,Depressive disorders,4324.566817
Washington,Female,45 to 49,Major depressive disorder,5632.403
Washington,Male,45 to 49,Major depressive disorder,3020.8672
Washington,Female,40 to 44,Major depressive disorder,6284.5091
Washington,Male,40 to 44,Major depressive disorder,3409.335
Washington,Female,35 to 39,Major depressive disorder,6022.9632
Washington,Male,35 to 39,Major depressive disorder,3365.2226
Washington,Female,30 to 34,Major depressive disorder,5253.2651
Washington,Female,30 to 34,Depressive disorders,8132.835
Washington,Male,30 to 34,Major depressive disorder,3081.815
Washington,Male,25 to 29,Major depressive disorder,3281.7304
Washington,Female,20 to 24,Major depressive disorder,6718.3974
Washington,Male,20 to 24,Major depressive disorder,3728.9333
Washington,Female,15 to 19,Major depressive disorder,7395.2645
Washington,Male,15 to 19,Major depressive disorder,3076.8593
Washington,Female,80 to 84,Depressive disorders,3947.58
Washington,Male,80 to 84,Depressive disorders,3076.455
Washington,Female,25 to 29,Major depressive disorder,5644.4912
Washington,Female,60 to 64,Anxiety disorders,8724.7749
Washington,Male,60 to 64,Anxiety disorders,4431.4705
Washington,Female,55 to 59,Anxiety disorders,9839.4349
Washington,Male,55 to 59,Anxiety disorders,5097.0866
Washington,Female,50 to 54,Anxiety disorders,10846.2637
Washington,Male,50 to 54,Anxiety disorders,5746.1539
Washington,Female,45 to 49,Anxiety disorders,11568.937
Washington,Male,45 to 49,Anxiety disorders,6248.7749
Washington,Female,40 to 44,Anxiety disorders,11867.2339
Washington,Male,40 to 44,Anxiety disorders,6454.4486
Washington,Female,35 to 39,Anxiety disorders,11657.8794
Washington,Male,35 to 39,Anxiety disorders,6198.5441
Washington,Female,30 to 34,Anxiety disorders,11239.0023
Washington,Male,30 to 34,Anxiety disorders,5830.9227
Washington,Female,25 to 29,Anxiety disorders,10627.5725
Washington,Male,65 to 69,Anxiety disorders,3960.8823
Washington,Male,25 to 29,Anxiety disorders,5480.6114
Washington,Female,65 to 69,Anxiety disorders,7823.7468
Washington,Female,70 to 74,Anxiety disorders,7103.2452
Washington,Female,80 to 84,Anxiety disorders,5899.2936
Washington,Male,80 to 84,Anxiety disorders,3001.3214
Washington,Female,80 plus,Anxiety disorders,5404.944381
Washington,Male,80 plus,Anxiety disorders,2788.373995
Washington,Female,75 to 79,Anxiety disorders,6479.4297
Washington,Male,75 to 79,Anxiety disorders,3299.7583
Washington,Male,70 to 74,Anxiety disorders,3608.936
Washington,Female,20 to 24,Anxiety disorders,9673.269
Washington,Male,20 to 24,Anxiety disorders,5155.5897
Washington,Female,15 to 19,Anxiety disorders,8210.5058
Washington,Male,15 to 19,Anxiety disorders,4776.0519
West Virginia,Male,35 to 39,Major depressive disorder,3940.8264
West Virginia,Female,35 to 39,Major depressive disorder,6744.4475
West Virginia,Male,40 to 44,Major depressive disorder,4029.4327
West Virginia,Female,40 to 44,Major depressive disorder,6926.3227
West Virginia,Male,45 to 49,Major depressive disorder,3569.4306
West Virginia,Female,45 to 49,Major depressive disorder,6257.9832
West Virginia,Male,50 to 54,Major depressive disorder,3079.9008
West Virginia,Female,50 to 54,Major depressive disorder,5541.125
West Virginia,Male,55 to 59,Major depressive disorder,2582.2913
West Virginia,Female,55 to 59,Major depressive disorder,4807.1117
West Virginia,Male,60 to 64,Major depressive disorder,2183.9626
West Virginia,Female,60 to 64,Major depressive disorder,4081.8016
West Virginia,Male,65 to 69,Major depressive disorder,1964.5238
West Virginia,Female,65 to 69,Major depressive disorder,3396.5388
West Virginia,Male,70 to 74,Major depressive disorder,1754.6253
West Virginia,Female,30 to 34,Major depressive disorder,6074.9633
West Virginia,Male,30 to 34,Major depressive disorder,3546.6611
West Virginia,Female,25 to 29,Major depressive disorder,6129.0181
West Virginia,Male,25 to 29,Major depressive disorder,3653.8317
West Virginia,Male,60 to 64,Depressive disorders,3996.36
West Virginia,Female,60 to 64,Depressive disorders,6970.1
West Virginia,Male,65 to 69,Depressive disorders,3724.73
West Virginia,Female,65 to 69,Depressive disorders,6131.765
West Virginia,Male,70 to 74,Depressive disorders,3490.885
West Virginia,Female,70 to 74,Depressive disorders,5271.045
West Virginia,Male,75 to 79,Depressive disorders,3249.24
West Virginia,Female,70 to 74,Major depressive disorder,2716.1767
West Virginia,Female,75 to 79,Depressive disorders,4399.48
West Virginia,Female,80 plus,Depressive disorders,4354.321432
West Virginia,Male,80 to 84,Depressive disorders,3256.51
West Virginia,Female,80 to 84,Depressive disorders,4017.59
West Virginia,Male,15 to 19,Major depressive disorder,3185.9634
West Virginia,Female,15 to 19,Major depressive disorder,7043.2962
West Virginia,Male,20 to 24,Major depressive disorder,4014.0054
West Virginia,Female,20 to 24,Major depressive disorder,6619.6
West Virginia,Male,80 plus,Depressive disorders,3498.412997
West Virginia,Female,55 to 59,Depressive disorders,7828.565
West Virginia,Male,75 to 79,Major depressive disorder,1545.9812
West Virginia,Male,80 plus,Major depressive disorder,1864.333304
West Virginia,Female,80 plus,Major depressive disorder,2347.028209
West Virginia,Male,80 to 84,Major depressive disorder,1586.2981
West Virginia,Female,80 to 84,Major depressive disorder,1852.4666
West Virginia,Female,75 to 79,Major depressive disorder,2037.3777
West Virginia,Male,55 to 59,Depressive disorders,4451.855
West Virginia,Female,50 to 54,Depressive disorders,8677.535
West Virginia,Male,50 to 54,Depressive disorders,4994.65
West Virginia,Male,15 to 19,Depressive disorders,4031.345
West Virginia,Female,15 to 19,Depressive disorders,8358.47
West Virginia,Male,20 to 24,Depressive disorders,5291.97
West Virginia,Female,20 to 24,Depressive disorders,8702.665
West Virginia,Male,25 to 29,Depressive disorders,5233.31
West Virginia,Female,25 to 29,Depressive disorders,8665.415
West Virginia,Female,30 to 34,Depressive disorders,8894.255
West Virginia,Male,35 to 39,Depressive disorders,5795.135
West Virginia,Female,35 to 39,Depressive disorders,9736.35
West Virginia,Male,40 to 44,Depressive disorders,5952.555
West Virginia,Female,40 to 44,Depressive disorders,10045.545
West Virginia,Male,45 to 49,Depressive disorders,5514.785
West Virginia,Female,45 to 49,Depressive disorders,9439.67
West Virginia,Male,30 to 34,Depressive disorders,5303.385
West Virginia,Male,15 to 19,Anxiety disorders,4776.0519
West Virginia,Female,15 to 19,Anxiety disorders,8210.5058
West Virginia,Male,20 to 24,Anxiety disorders,5155.5897
West Virginia,Female,20 to 24,Anxiety disorders,9673.269
West Virginia,Male,25 to 29,Anxiety disorders,5480.6114
West Virginia,Female,25 to 29,Anxiety disorders,10627.5725
West Virginia,Male,30 to 34,Anxiety disorders,5830.9227
West Virginia,Female,30 to 34,Anxiety disorders,11239.0023
West Virginia,Male,35 to 39,Anxiety disorders,6198.5441
West Virginia,Female,35 to 39,Anxiety disorders,11657.8794
West Virginia,Male,40 to 44,Anxiety disorders,6454.4486
West Virginia,Female,40 to 44,Anxiety disorders,11867.2339
West Virginia,Male,45 to 49,Anxiety disorders,6248.7749
West Virginia,Female,45 to 49,Anxiety disorders,11568.937
West Virginia,Male,50 to 54,Anxiety disorders,5746.1539
West Virginia,Female,50 to 54,Anxiety disorders,10846.2637
West Virginia,Male,55 to 59,Anxiety disorders,5097.0866
West Virginia,Female,55 to 59,Anxiety disorders,9839.4349
West Virginia,Male,60 to 64,Anxiety disorders,4431.4705
West Virginia,Female,60 to 64,Anxiety disorders,8724.7749
West Virginia,Male,65 to 69,Anxiety disorders,3960.8823
West Virginia,Female,65 to 69,Anxiety disorders,7823.7468
West Virginia,Male,70 to 74,Anxiety disorders,3608.936
West Virginia,Male,75 to 79,Anxiety disorders,3299.7583
West Virginia,Female,75 to 79,Anxiety disorders,6479.4297
West Virginia,Male,80 plus,Anxiety disorders,2804.644704
West Virginia,Female,80 plus,Anxiety disorders,5440.220639
West Virginia,Male,80 to 84,Anxiety disorders,3001.3214
West Virginia,Female,80 to 84,Anxiety disorders,5899.2936
West Virginia,Female,70 to 74,Anxiety disorders,7103.2452
Wisconsin,Male,20 to 24,Major depressive disorder,3717.8121
Wisconsin,Male,65 to 69,Major depressive disorder,1482.0271
Wisconsin,Female,60 to 64,Major depressive disorder,3287.0291
Wisconsin,Male,60 to 64,Major depressive disorder,1652.1362
Wisconsin,Female,55 to 59,Major depressive disorder,3878.8285
Wisconsin,Male,55 to 59,Major depressive disorder,1998.7297
Wisconsin,Female,50 to 54,Major depressive disorder,4493.087
Wisconsin,Male,50 to 54,Major depressive disorder,2447.0318
Wisconsin,Female,45 to 49,Major depressive disorder,5097.9982
Wisconsin,Male,45 to 49,Major depressive disorder,2891.1295
Wisconsin,Female,40 to 44,Major depressive disorder,5667.7957
Wisconsin,Male,40 to 44,Major depressive disorder,3312.628
Wisconsin,Female,35 to 39,Major depressive disorder,5544.2674
Wisconsin,Male,35 to 39,Major depressive disorder,3257.2619
Wisconsin,Female,30 to 34,Major depressive disorder,5036.6388
Wisconsin,Male,30 to 34,Major depressive disorder,2938.4924
Wisconsin,Female,25 to 29,Major depressive disorder,5461.1812
Wisconsin,Male,25 to 29,Major depressive disorder,3183.644
Wisconsin,Female,65 to 69,Major depressive disorder,2746.8772
Wisconsin,Male,70 to 74,Major depressive disorder,1320.70296
Wisconsin,Female,70 to 74,Major depressive disorder,2210.2013
Wisconsin,Male,75 to 79,Major depressive disorder,1160.37677
Wisconsin,Female,20 to 24,Major depressive disorder,6432.4511
Wisconsin,Female,80 to 84,Major depressive disorder,1558.43933
Wisconsin,Male,80 to 84,Major depressive disorder,1209.27486
Wisconsin,Female,80 plus,Major depressive disorder,2062.56195
Wisconsin,Male,80 plus,Major depressive disorder,1471.143691
Wisconsin,Female,75 to 79,Major depressive disorder,1673.4637
Wisconsin,Male,15 to 19,Major depressive disorder,3005.1137
Wisconsin,Female,30 to 34,Depressive disorders,7917.67
Wisconsin,Male,30 to 34,Depressive disorders,4710.655
Wisconsin,Female,25 to 29,Depressive disorders,8040.72
Wisconsin,Male,25 to 29,Depressive disorders,4786.235
Wisconsin,Female,20 to 24,Depressive disorders,8523.23
Wisconsin,Male,20 to 24,Depressive disorders,5019.385
Wisconsin,Female,15 to 19,Depressive disorders,8385.16
Wisconsin,Male,15 to 19,Depressive disorders,3856.31
Wisconsin,Male,35 to 39,Depressive disorders,5131.75
Wisconsin,Female,35 to 39,Depressive disorders,8618.78
Wisconsin,Male,40 to 44,Depressive disorders,5269.765
Wisconsin,Female,40 to 44,Depressive disorders,8898.065
Wisconsin,Female,80 to 84,Depressive disorders,3722.03
Wisconsin,Male,80 to 84,Depressive disorders,2890.73
Wisconsin,Female,80 plus,Depressive disorders,4061.142371
Wisconsin,Male,80 plus,Depressive disorders,3114.493369
Wisconsin,Female,75 to 79,Depressive disorders,4046.625
Wisconsin,Male,75 to 79,Depressive disorders,2871.47
Wisconsin,Female,70 to 74,Depressive disorders,4783.485
Wisconsin,Male,70 to 74,Depressive disorders,3065.54
Wisconsin,Female,15 to 19,Major depressive disorder,7075.4221
Wisconsin,Female,65 to 69,Depressive disorders,5517.075
Wisconsin,Female,60 to 64,Depressive disorders,6223.47
Wisconsin,Male,60 to 64,Depressive disorders,3477.855
Wisconsin,Female,55 to 59,Depressive disorders,6955.605
Wisconsin,Male,55 to 59,Depressive disorders,3883.385
Wisconsin,Female,50 to 54,Depressive disorders,7693.11
Wisconsin,Male,50 to 54,Depressive disorders,4388.74
Wisconsin,Female,45 to 49,Depressive disorders,8369.49
Wisconsin,Male,45 to 49,Depressive disorders,4874.905
Wisconsin,Male,65 to 69,Depressive disorders,3262.505
Wisconsin,Female,55 to 59,Anxiety disorders,9839.4349
Wisconsin,Male,55 to 59,Anxiety disorders,5097.0866
Wisconsin,Female,50 to 54,Anxiety disorders,10846.2637
Wisconsin,Male,50 to 54,Anxiety disorders,5746.1539
Wisconsin,Female,45 to 49,Anxiety disorders,11568.937
Wisconsin,Male,45 to 49,Anxiety disorders,6248.7749
Wisconsin,Female,40 to 44,Anxiety disorders,11867.2339
Wisconsin,Male,40 to 44,Anxiety disorders,6454.4486
Wisconsin,Female,35 to 39,Anxiety disorders,11657.8794
Wisconsin,Male,35 to 39,Anxiety disorders,6198.5441
Wisconsin,Female,30 to 34,Anxiety disorders,11239.0023
Wisconsin,Male,30 to 34,Anxiety disorders,5830.9227
Wisconsin,Female,25 to 29,Anxiety disorders,10627.5725
Wisconsin,Male,25 to 29,Anxiety disorders,5480.6114
Wisconsin,Female,20 to 24,Anxiety disorders,9673.269
Wisconsin,Male,20 to 24,Anxiety disorders,5155.5897
Wisconsin,Female,15 to 19,Anxiety disorders,8210.5058
Wisconsin,Male,60 to 64,Anxiety disorders,4431.4705
Wisconsin,Female,60 to 64,Anxiety disorders,8724.7749
Wisconsin,Male,65 to 69,Anxiety disorders,3960.8823
Wisconsin,Female,65 to 69,Anxiety disorders,7823.7468
Wisconsin,Male,15 to 19,Anxiety disorders,4776.0519
Wisconsin,Female,80 to 84,Anxiety disorders,5899.2936
Wisconsin,Male,80 to 84,Anxiety disorders,3001.3214
Wisconsin,Female,80 plus,Anxiety disorders,5391.260624
Wisconsin,Male,80 plus,Anxiety disorders,2789.515904
Wisconsin,Female,75 to 79,Anxiety disorders,6479.4297
Wisconsin,Male,75 to 79,Anxiety disorders,3299.7583
Wisconsin,Female,70 to 74,Anxiety disorders,7103.2452
Wisconsin,Male,70 to 74,Anxiety disorders,3608.936
Wyoming,Male,55 to 59,Anxiety disorders,5097.0866
Wyoming,Male,25 to 29,Anxiety disorders,5480.6114
Wyoming,Female,25 to 29,Anxiety disorders,10627.5725
Wyoming,Male,30 to 34,Anxiety disorders,5830.9227
Wyoming,Female,30 to 34,Anxiety disorders,11239.0023
Wyoming,Male,35 to 39,Anxiety disorders,6198.5441
Wyoming,Female,35 to 39,Anxiety disorders,11657.8794
Wyoming,Female,20 to 24,Anxiety disorders,9673.269
Wyoming,Male,40 to 44,Anxiety disorders,6454.4486
Wyoming,Male,45 to 49,Anxiety disorders,6248.7749
Wyoming,Female,45 to 49,Anxiety disorders,11568.937
Wyoming,Male,50 to 54,Anxiety disorders,5746.1539
Wyoming,Female,50 to 54,Anxiety disorders,10846.2637
Wyoming,Female,55 to 59,Anxiety disorders,9839.4349
Wyoming,Male,60 to 64,Anxiety disorders,4431.4705
Wyoming,Female,40 to 44,Anxiety disorders,11867.2339
Wyoming,Female,60 to 64,Anxiety disorders,8724.7749
Wyoming,Male,20 to 24,Anxiety disorders,5155.5897
